Ticket_ID,Agent_ID,Customer_ID,Issue_Type,Channel,Created_Date,First_Response_Date,Resolved_Date,Escalated,Satisfaction_Score
TCKT00767,Agent_2,CUST7831,Payment Failure,Email,2025-02-08 17:24:31,2025-02-08 17:56:31,2025-02-09 00:56:31,N,5
TCKT00768,Agent_3,CUST8460,Account Suspension,Chat,2025-03-25 17:02:55,2025-03-25 20:01:55,2025-03-28 20:01:55,Y,1
TCKT00769,Agent_6,CUST7038,Feature Request,Email,2025-04-23 12:39:05,2025-04-23 16:05:05,2025-04-25 07:05:05,N,5
TCKT00770,Agent_8,CUST3204,Login Issue,Phone,2025-04-17 12:35:11,2025-04-17 13:01:11,2025-04-19 03:01:11,N,3
TCKT00771,Agent_9,CUST4438,Payment Failure,Phone,2025-04-14 20:49:58,2025-04-14 23:13:58,2025-04-17 04:13:58,Y,1
TCKT00772,Agent_2,CUST8924,Account Suspension,Phone,2025-02-18 16:57:31,2025-02-18 19:33:31,2025-02-21 15:33:31,N,4
TCKT00773,Agent_5,CUST9608,Account Suspension,Phone,2025-01-02 18:05:03,2025-01-02 20:50:03,2025-01-04 13:50:03,N,2
TCKT00774,Agent_9,CUST9154,Feature Request,Email,2025-05-23 12:59:53,2025-05-23 15:46:53,2025-05-26 07:46:53,Y,3
TCKT00775,Agent_2,CUST1392,Feature Request,Phone,2025-05-10 11:25:32,2025-05-10 12:24:32,2025-05-10 13:24:32,Y,2
TCKT00776,Agent_7,CUST1745,Bug Report,Chat,2025-01-30 05:26:07,2025-01-30 09:00:07,2025-02-01 15:00:07,Y,1
TCKT00777,Agent_5,CUST5168,Login Issue,Chat,2025-04-25 06:19:24,2025-04-25 09:12:24,2025-04-26 11:12:24,N,5
TCKT00778,Agent_1,CUST2865,Bug Report,Chat,2025-02-13 21:31:40,2025-02-14 00:01:40,2025-02-15 18:01:40,N,5
TCKT00779,Agent_3,CUST4178,Bug Report,Chat,2025-01-28 05:46:10,2025-01-28 08:33:10,2025-01-28 12:33:10,N,4
TCKT00780,Agent_3,CUST8888,Payment Failure,Phone,2025-05-21 05:43:25,2025-05-21 09:17:25,2025-05-21 14:17:25,N,5
TCKT00781,Agent_8,CUST7782,Login Issue,Phone,2025-01-23 06:52:51,2025-01-23 10:51:51,2025-01-25 05:51:51,N,5
TCKT00782,Agent_9,CUST9779,Login Issue,Email,2025-01-13 05:35:15,2025-01-13 08:50:15,2025-01-15 01:50:15,N,3
TCKT00783,Agent_5,CUST1510,Bug Report,Chat,2024-12-20 08:41:56,2024-12-20 09:07:56,2024-12-21 05:07:56,Y,5
TCKT00784,Agent_3,CUST2914,Bug Report,Phone,2024-12-24 14:14:23,2024-12-24 16:59:23,2024-12-26 18:59:23,N,1
TCKT00785,Agent_2,CUST9143,Payment Failure,Chat,2025-02-01 03:55:02,2025-02-01 05:14:02,2025-02-03 10:14:02,N,3
TCKT00786,Agent_5,CUST3867,Login Issue,Chat,2025-03-17 21:09:51,2025-03-17 22:14:51,2025-03-20 18:14:51,Y,2
TCKT00787,Agent_9,CUST1408,Feature Request,Phone,2025-04-13 07:36:41,2025-04-13 08:09:41,2025-04-15 17:09:41,Y,2
TCKT00788,Agent_9,CUST6084,Bug Report,Email,2025-05-29 14:55:58,2025-05-29 16:32:58,2025-06-01 06:32:58,Y,5
TCKT00789,Agent_4,CUST1598,Feature Request,Chat,2025-05-13 20:17:17,2025-05-13 23:20:17,2025-05-14 16:20:17,Y,1
TCKT00790,Agent_10,CUST2426,Bug Report,Chat,2024-12-29 18:16:20,2024-12-29 19:45:20,2024-12-30 01:45:20,Y,1
TCKT00791,Agent_1,CUST6114,Payment Failure,Chat,2025-03-14 01:15:41,2025-03-14 03:38:41,2025-03-15 19:38:41,Y,2
TCKT00792,Agent_9,CUST6228,Feature Request,Phone,2025-03-06 02:18:12,2025-03-06 03:41:12,2025-03-07 15:41:12,Y,3
TCKT00793,Agent_5,CUST2875,Login Issue,Phone,2025-06-05 16:33:56,2025-06-05 17:21:56,2025-06-06 14:21:56,Y,2
TCKT00794,Agent_9,CUST6218,Bug Report,Email,2025-04-16 21:47:15,2025-04-17 00:15:15,2025-04-18 21:15:15,N,5
TCKT00795,Agent_2,CUST6101,Account Suspension,Chat,2025-04-06 09:41:21,2025-04-06 10:53:21,2025-04-07 08:53:21,N,1
TCKT00796,Agent_8,CUST1826,Login Issue,Chat,2025-01-22 09:00:07,2025-01-22 09:43:07,2025-01-22 13:43:07,Y,1
TCKT00797,Agent_3,CUST8304,Account Suspension,Chat,2025-05-04 02:36:10,2025-05-04 04:35:10,2025-05-06 07:35:10,N,3
TCKT00798,Agent_9,CUST2286,Feature Request,Phone,2025-04-29 20:06:51,2025-04-29 23:45:51,2025-05-01 01:45:51,Y,1
TCKT00799,Agent_2,CUST8464,Bug Report,Phone,2025-02-28 04:20:15,2025-02-28 07:58:15,2025-03-02 19:58:15,N,4
TCKT00800,Agent_3,CUST5227,Bug Report,Chat,2025-03-21 14:49:58,2025-03-21 15:58:58,2025-03-22 20:58:58,Y,3
TCKT00801,Agent_8,CUST8987,Login Issue,Email,2025-03-03 05:23:08,2025-03-03 08:54:08,2025-03-05 02:54:08,N,1
TCKT00802,Agent_8,CUST3798,Bug Report,Chat,2025-01-31 23:55:05,2025-02-01 01:34:05,2025-02-03 15:34:05,Y,5
TCKT00803,Agent_2,CUST6339,Account Suspension,Phone,2025-01-13 06:36:02,2025-01-13 07:12:02,2025-01-15 11:12:02,Y,3
TCKT00804,Agent_7,CUST7773,Payment Failure,Phone,2025-04-22 00:19:12,2025-04-22 02:45:12,2025-04-24 14:45:12,Y,5
TCKT00805,Agent_7,CUST2082,Bug Report,Email,2025-04-28 03:25:15,2025-04-28 04:15:15,2025-04-30 18:15:15,N,4
TCKT00806,Agent_9,CUST4869,Payment Failure,Phone,2024-12-16 16:42:32,2024-12-16 19:17:32,2024-12-18 15:17:32,Y,5
TCKT00807,Agent_2,CUST8584,Bug Report,Phone,2025-06-06 22:57:52,2025-06-07 02:41:52,2025-06-09 17:41:52,Y,4
TCKT00808,Agent_7,CUST2140,Account Suspension,Email,2025-05-10 10:36:59,2025-05-10 11:31:59,2025-05-12 03:31:59,N,3
TCKT00809,Agent_2,CUST4565,Payment Failure,Phone,2025-05-31 16:48:43,2025-05-31 19:04:43,2025-06-01 03:04:43,Y,2
TCKT00810,Agent_8,CUST9704,Bug Report,Chat,2025-05-14 03:32:37,2025-05-14 06:31:37,2025-05-15 02:31:37,N,2
TCKT00811,Agent_5,CUST5989,Feature Request,Phone,2025-06-05 13:26:07,2025-06-05 14:28:07,2025-06-07 07:28:07,N,1
TCKT00812,Agent_10,CUST9362,Feature Request,Email,2025-01-05 07:36:04,2025-01-05 10:15:04,2025-01-05 12:15:04,N,1
TCKT00813,Agent_1,CUST1013,Account Suspension,Chat,2025-05-15 18:34:13,2025-05-15 20:18:13,2025-05-18 19:18:13,Y,3
TCKT00814,Agent_4,CUST8073,Account Suspension,Chat,2025-03-08 04:11:35,2025-03-08 08:02:35,2025-03-08 12:02:35,N,4
TCKT00815,Agent_7,CUST9931,Payment Failure,Phone,2025-01-27 02:44:31,2025-01-27 04:37:31,2025-01-29 05:37:31,Y,4
TCKT00816,Agent_9,CUST7301,Bug Report,Chat,2025-01-18 18:33:34,2025-01-18 19:18:34,2025-01-19 20:18:34,Y,3
TCKT00817,Agent_3,CUST1190,Login Issue,Phone,2025-05-20 18:17:30,2025-05-20 22:10:30,2025-05-21 15:10:30,Y,2
TCKT00818,Agent_7,CUST3224,Login Issue,Email,2025-04-29 18:03:08,2025-04-29 21:17:08,2025-05-02 12:17:08,N,4
TCKT00819,Agent_10,CUST3945,Feature Request,Phone,2025-03-26 04:43:35,2025-03-26 08:41:35,2025-03-28 15:41:35,N,5
TCKT00820,Agent_7,CUST6821,Payment Failure,Email,2025-03-15 19:49:39,2025-03-15 23:28:39,2025-03-18 09:28:39,N,5
TCKT00821,Agent_4,CUST9220,Bug Report,Chat,2024-12-25 08:54:10,2024-12-25 09:05:10,2024-12-28 01:05:10,N,1
TCKT00822,Agent_6,CUST2854,Account Suspension,Chat,2025-04-02 20:34:03,2025-04-02 20:53:03,2025-04-05 10:53:03,Y,2
TCKT00823,Agent_5,CUST8617,Account Suspension,Email,2025-02-02 00:12:59,2025-02-02 03:28:59,2025-02-04 23:28:59,Y,2
TCKT00824,Agent_9,CUST6119,Account Suspension,Email,2025-06-11 18:35:18,2025-06-11 20:45:18,2025-06-12 06:45:18,N,5
TCKT00825,Agent_8,CUST8438,Account Suspension,Chat,2025-05-29 08:24:08,2025-05-29 11:53:08,2025-05-29 13:53:08,N,4
TCKT00826,Agent_5,CUST3744,Login Issue,Phone,2025-01-08 04:26:25,2025-01-08 06:06:25,2025-01-09 20:06:25,N,5
TCKT00827,Agent_8,CUST3770,Account Suspension,Email,2025-03-14 06:08:04,2025-03-14 07:24:04,2025-03-14 15:24:04,N,5
TCKT00828,Agent_8,CUST2351,Payment Failure,Phone,2025-01-10 12:16:24,2025-01-10 12:32:24,2025-01-12 01:32:24,Y,3
TCKT00829,Agent_10,CUST5603,Bug Report,Chat,2025-05-20 05:44:25,2025-05-20 06:58:25,2025-05-20 23:58:25,Y,1
TCKT00830,Agent_10,CUST3476,Feature Request,Chat,2025-03-15 20:15:45,2025-03-15 22:59:45,2025-03-16 21:59:45,Y,3
TCKT00831,Agent_8,CUST3962,Account Suspension,Email,2025-04-24 06:00:21,2025-04-24 09:30:21,2025-04-25 16:30:21,N,1
TCKT00832,Agent_8,CUST7765,Feature Request,Email,2025-03-28 18:07:20,2025-03-28 18:54:20,2025-03-29 14:54:20,N,2
TCKT00833,Agent_1,CUST5331,Login Issue,Email,2025-04-03 03:38:56,2025-04-03 04:41:56,2025-04-05 01:41:56,Y,4
TCKT00834,Agent_5,CUST8803,Account Suspension,Email,2025-04-10 05:52:38,2025-04-10 07:44:38,2025-04-12 20:44:38,N,4
TCKT00835,Agent_3,CUST9690,Feature Request,Email,2025-02-15 05:35:02,2025-02-15 07:46:02,2025-02-16 17:46:02,N,4
TCKT00836,Agent_9,CUST1672,Login Issue,Phone,2025-05-11 06:35:18,2025-05-11 08:22:18,2025-05-13 01:22:18,N,4
TCKT00837,Agent_6,CUST5429,Bug Report,Email,2025-06-06 17:12:51,2025-06-06 19:58:51,2025-06-08 06:58:51,N,5
TCKT00838,Agent_4,CUST4193,Account Suspension,Chat,2025-03-11 13:24:35,2025-03-11 15:14:35,2025-03-14 03:14:35,Y,3
TCKT00839,Agent_1,CUST2113,Login Issue,Chat,2025-04-13 14:02:06,2025-04-13 16:32:06,2025-04-13 18:32:06,Y,5
TCKT00840,Agent_6,CUST4594,Bug Report,Chat,2025-05-22 21:04:26,2025-05-22 21:40:26,2025-05-25 07:40:26,Y,1
TCKT00841,Agent_1,CUST4552,Account Suspension,Phone,2025-05-04 06:55:40,2025-05-04 07:11:40,2025-05-04 19:11:40,Y,1
TCKT00842,Agent_7,CUST4027,Login Issue,Phone,2025-06-06 19:59:03,2025-06-06 20:31:03,2025-06-07 13:31:03,Y,3
TCKT00843,Agent_2,CUST8429,Bug Report,Chat,2025-03-23 15:18:18,2025-03-23 16:43:18,2025-03-26 04:43:18,N,3
TCKT00844,Agent_5,CUST2022,Feature Request,Chat,2025-03-08 11:37:27,2025-03-08 12:28:27,2025-03-08 22:28:27,N,1
TCKT00845,Agent_3,CUST8218,Login Issue,Chat,2025-05-25 21:36:04,2025-05-25 22:52:04,2025-05-27 08:52:04,Y,5
TCKT00846,Agent_8,CUST2776,Payment Failure,Phone,2025-06-09 17:07:03,2025-06-09 18:57:03,2025-06-10 17:57:03,N,2
TCKT00847,Agent_8,CUST5243,Login Issue,Email,2025-04-01 00:08:12,2025-04-01 02:55:12,2025-04-01 16:55:12,Y,1
TCKT00848,Agent_8,CUST1307,Feature Request,Email,2025-03-12 04:58:34,2025-03-12 07:34:34,2025-03-13 16:34:34,Y,1
TCKT00849,Agent_5,CUST3483,Bug Report,Chat,2025-06-07 20:09:40,2025-06-07 23:09:40,2025-06-10 01:09:40,Y,5
TCKT00850,Agent_8,CUST8144,Feature Request,Phone,2025-01-15 12:35:52,2025-01-15 15:46:52,2025-01-18 06:46:52,Y,5
TCKT00851,Agent_7,CUST8898,Login Issue,Phone,2025-05-09 00:33:13,2025-05-09 01:40:13,2025-05-09 02:40:13,N,3
TCKT00852,Agent_7,CUST1904,Login Issue,Chat,2025-05-31 21:43:32,2025-06-01 00:47:32,2025-06-02 15:47:32,N,1
TCKT00853,Agent_5,CUST4327,Payment Failure,Phone,2025-03-17 19:00:41,2025-03-17 22:45:41,2025-03-20 09:45:41,Y,4
TCKT00854,Agent_5,CUST7391,Login Issue,Phone,2025-03-13 00:20:43,2025-03-13 03:19:43,2025-03-14 04:19:43,N,4
TCKT00855,Agent_4,CUST3292,Login Issue,Email,2025-02-03 22:47:18,2025-02-03 23:18:18,2025-02-06 08:18:18,Y,5
TCKT00856,Agent_7,CUST2032,Account Suspension,Phone,2025-05-10 14:24:07,2025-05-10 15:35:07,2025-05-13 06:35:07,N,4
TCKT00857,Agent_1,CUST1606,Bug Report,Email,2025-02-01 15:05:20,2025-02-01 17:31:20,2025-02-04 03:31:20,N,1
TCKT00858,Agent_4,CUST9570,Feature Request,Phone,2025-05-27 16:54:47,2025-05-27 18:47:47,2025-05-28 10:47:47,Y,5
TCKT00859,Agent_1,CUST3319,Feature Request,Phone,2025-04-18 10:35:09,2025-04-18 11:44:09,2025-04-18 21:44:09,Y,4
TCKT00860,Agent_4,CUST3138,Login Issue,Email,2025-02-07 11:13:58,2025-02-07 14:01:58,2025-02-07 20:01:58,Y,3
TCKT00861,Agent_8,CUST3796,Account Suspension,Email,2025-05-13 07:49:07,2025-05-13 11:29:07,2025-05-14 00:29:07,Y,1
TCKT00862,Agent_2,CUST4320,Feature Request,Chat,2025-05-15 15:05:44,2025-05-15 17:22:44,2025-05-16 22:22:44,N,3
TCKT00863,Agent_3,CUST6268,Payment Failure,Email,2025-03-26 20:18:05,2025-03-26 20:58:05,2025-03-29 18:58:05,Y,3
TCKT00864,Agent_5,CUST3314,Feature Request,Email,2025-03-19 17:15:14,2025-03-19 17:41:14,2025-03-20 09:41:14,N,5
TCKT00865,Agent_4,CUST1666,Payment Failure,Email,2025-04-16 07:43:39,2025-04-16 08:35:39,2025-04-18 17:35:39,N,2
TCKT00866,Agent_2,CUST1104,Login Issue,Email,2025-01-31 01:50:05,2025-01-31 02:04:05,2025-02-02 17:04:05,Y,5
TCKT00867,Agent_7,CUST8798,Payment Failure,Email,2025-02-06 22:35:06,2025-02-07 02:32:06,2025-02-08 15:32:06,Y,3
TCKT00868,Agent_7,CUST4919,Payment Failure,Phone,2025-03-11 00:49:23,2025-03-11 03:12:23,2025-03-13 13:12:23,Y,5
TCKT00869,Agent_10,CUST2442,Bug Report,Chat,2024-12-30 15:58:00,2024-12-30 16:54:00,2025-01-02 08:54:00,N,1
TCKT00870,Agent_4,CUST2925,Account Suspension,Email,2025-05-03 04:13:42,2025-05-03 06:45:42,2025-05-04 13:45:42,N,5
TCKT00871,Agent_8,CUST4409,Bug Report,Email,2025-02-09 02:27:28,2025-02-09 04:46:28,2025-02-10 09:46:28,Y,1
TCKT00872,Agent_8,CUST9151,Payment Failure,Email,2025-01-30 03:41:15,2025-01-30 07:14:15,2025-01-31 03:14:15,Y,1
TCKT00873,Agent_5,CUST4433,Feature Request,Chat,2025-02-06 09:09:09,2025-02-06 12:04:09,2025-02-08 11:04:09,N,5
TCKT00874,Agent_1,CUST2710,Login Issue,Phone,2025-02-18 20:01:52,2025-02-18 23:37:52,2025-02-21 10:37:52,Y,2
TCKT00875,Agent_8,CUST9436,Login Issue,Email,2025-02-15 16:49:22,2025-02-15 20:20:22,2025-02-16 00:20:22,Y,4
TCKT00876,Agent_7,CUST4256,Bug Report,Email,2025-06-07 00:40:30,2025-06-07 03:21:30,2025-06-08 21:21:30,Y,3
TCKT00877,Agent_4,CUST7759,Payment Failure,Chat,2025-03-30 12:09:36,2025-03-30 13:17:36,2025-03-31 02:17:36,Y,1
TCKT00878,Agent_1,CUST8141,Payment Failure,Email,2024-12-31 06:23:14,2024-12-31 08:33:14,2025-01-02 23:33:14,N,2
TCKT00879,Agent_3,CUST8499,Payment Failure,Phone,2025-01-11 11:44:17,2025-01-11 13:33:17,2025-01-13 13:33:17,N,3
TCKT00880,Agent_3,CUST1525,Account Suspension,Email,2025-01-13 21:47:24,2025-01-13 22:48:24,2025-01-15 17:48:24,N,2
TCKT00881,Agent_8,CUST7852,Payment Failure,Chat,2025-01-29 12:37:29,2025-01-29 13:15:29,2025-02-01 01:15:29,Y,3
TCKT00882,Agent_10,CUST3784,Account Suspension,Phone,2025-02-27 23:56:31,2025-02-28 02:40:31,2025-02-28 23:40:31,Y,1
TCKT00883,Agent_8,CUST4546,Account Suspension,Chat,2025-04-29 08:54:31,2025-04-29 10:49:31,2025-05-02 05:49:31,N,3
TCKT00884,Agent_4,CUST5060,Bug Report,Chat,2025-01-14 06:59:32,2025-01-14 07:12:32,2025-01-16 14:12:32,Y,5
TCKT00885,Agent_7,CUST1724,Login Issue,Chat,2025-05-01 19:01:12,2025-05-01 19:49:12,2025-05-01 20:49:12,Y,4
TCKT00886,Agent_8,CUST2605,Feature Request,Chat,2025-01-26 03:57:39,2025-01-26 06:22:39,2025-01-28 09:22:39,Y,1
TCKT00887,Agent_7,CUST4571,Payment Failure,Chat,2024-12-28 02:11:47,2024-12-28 04:43:47,2024-12-28 06:43:47,N,2
TCKT00888,Agent_1,CUST8860,Bug Report,Email,2025-03-06 04:17:34,2025-03-06 07:12:34,2025-03-06 19:12:34,N,5
TCKT00889,Agent_8,CUST8598,Payment Failure,Phone,2025-03-04 18:25:08,2025-03-04 21:46:08,2025-03-05 01:46:08,N,2
TCKT00890,Agent_8,CUST1022,Login Issue,Chat,2025-02-17 20:53:14,2025-02-18 00:25:14,2025-02-20 00:25:14,N,5
TCKT00891,Agent_7,CUST5420,Account Suspension,Phone,2025-03-30 23:37:10,2025-03-30 23:55:10,2025-04-01 13:55:10,Y,1
TCKT00892,Agent_1,CUST9433,Bug Report,Email,2025-03-16 02:13:58,2025-03-16 05:01:58,2025-03-18 00:01:58,Y,4
TCKT00893,Agent_10,CUST1669,Bug Report,Chat,2025-03-06 08:31:00,2025-03-06 10:14:00,2025-03-08 22:14:00,Y,5
TCKT00894,Agent_9,CUST4354,Payment Failure,Chat,2024-12-27 17:02:51,2024-12-27 20:12:51,2024-12-28 05:12:51,Y,5
TCKT00895,Agent_10,CUST4437,Payment Failure,Chat,2025-01-24 18:47:11,2025-01-24 19:26:11,2025-01-27 09:26:11,N,3
TCKT00896,Agent_5,CUST1892,Login Issue,Chat,2025-05-26 08:25:21,2025-05-26 10:43:21,2025-05-28 17:43:21,N,4
TCKT00897,Agent_9,CUST3010,Feature Request,Phone,2025-03-07 04:52:44,2025-03-07 07:06:44,2025-03-10 00:06:44,N,4
TCKT00898,Agent_2,CUST4085,Feature Request,Email,2025-03-01 05:57:42,2025-03-01 08:45:42,2025-03-03 08:45:42,Y,4
TCKT00899,Agent_5,CUST2260,Login Issue,Email,2025-06-09 07:43:16,2025-06-09 11:42:16,2025-06-10 10:42:16,N,1
TCKT00900,Agent_8,CUST3465,Payment Failure,Phone,2025-05-14 02:22:35,2025-05-14 05:30:35,2025-05-15 00:30:35,Y,3
TCKT00901,Agent_3,CUST8764,Bug Report,Chat,2025-04-08 00:52:32,2025-04-08 02:48:32,2025-04-11 00:48:32,N,1
TCKT00902,Agent_2,CUST1361,Payment Failure,Phone,2025-04-29 16:14:25,2025-04-29 17:38:25,2025-04-30 18:38:25,N,4
TCKT00903,Agent_6,CUST8965,Account Suspension,Phone,2024-12-19 09:53:37,2024-12-19 12:31:37,2024-12-21 08:31:37,N,4
TCKT00904,Agent_5,CUST3813,Bug Report,Email,2025-05-30 23:31:44,2025-05-31 00:58:44,2025-05-31 17:58:44,N,3
TCKT00905,Agent_3,CUST6785,Bug Report,Chat,2025-06-04 15:01:33,2025-06-04 16:24:33,2025-06-04 23:24:33,Y,5
TCKT00906,Agent_5,CUST3986,Payment Failure,Phone,2025-05-13 06:47:51,2025-05-13 07:38:51,2025-05-16 04:38:51,Y,2
TCKT00907,Agent_1,CUST6187,Account Suspension,Email,2025-04-06 09:46:47,2025-04-06 10:56:47,2025-04-07 01:56:47,N,3
TCKT00908,Agent_4,CUST1568,Bug Report,Chat,2025-02-27 11:34:20,2025-02-27 13:18:20,2025-02-28 13:18:20,Y,3
TCKT00909,Agent_3,CUST9743,Bug Report,Email,2025-03-18 05:45:18,2025-03-18 07:49:18,2025-03-21 05:49:18,Y,4
TCKT00910,Agent_8,CUST6246,Payment Failure,Email,2024-12-16 18:20:45,2024-12-16 20:37:45,2024-12-17 15:37:45,N,3
TCKT00911,Agent_10,CUST3409,Account Suspension,Phone,2025-02-21 22:10:59,2025-02-22 00:21:59,2025-02-23 14:21:59,N,3
TCKT00912,Agent_8,CUST1656,Payment Failure,Phone,2025-02-11 14:30:14,2025-02-11 17:36:14,2025-02-12 08:36:14,Y,3
TCKT00913,Agent_10,CUST4610,Feature Request,Chat,2025-05-10 22:19:00,2025-05-10 22:35:00,2025-05-13 02:35:00,Y,3
TCKT00914,Agent_10,CUST9625,Payment Failure,Chat,2025-03-01 08:20:16,2025-03-01 08:44:16,2025-03-02 09:44:16,Y,1
TCKT00915,Agent_8,CUST2431,Account Suspension,Chat,2025-05-30 08:13:26,2025-05-30 08:44:26,2025-06-02 05:44:26,Y,4
TCKT00916,Agent_1,CUST6915,Feature Request,Email,2025-06-06 18:13:08,2025-06-06 19:44:08,2025-06-09 13:44:08,N,3
TCKT00917,Agent_1,CUST5663,Bug Report,Chat,2025-05-26 21:38:46,2025-05-26 23:26:46,2025-05-28 23:26:46,N,4
TCKT00918,Agent_2,CUST4533,Feature Request,Phone,2025-03-06 23:38:56,2025-03-07 03:31:56,2025-03-10 03:31:56,N,4
TCKT00919,Agent_7,CUST7786,Payment Failure,Phone,2025-03-30 03:09:28,2025-03-30 04:32:28,2025-03-31 01:32:28,Y,2
TCKT00920,Agent_8,CUST9606,Bug Report,Email,2025-05-09 18:32:37,2025-05-09 19:35:37,2025-05-11 10:35:37,N,1
TCKT00921,Agent_5,CUST7791,Payment Failure,Phone,2025-05-07 06:30:40,2025-05-07 06:41:40,2025-05-09 11:41:40,N,5
TCKT00922,Agent_4,CUST4047,Feature Request,Chat,2025-03-31 16:01:45,2025-03-31 19:24:45,2025-04-01 13:24:45,N,1
TCKT00923,Agent_10,CUST5979,Feature Request,Phone,2025-05-19 22:31:27,2025-05-20 02:11:27,2025-05-21 17:11:27,N,2
TCKT00924,Agent_3,CUST5303,Bug Report,Phone,2025-04-11 18:13:44,2025-04-11 18:29:44,2025-04-11 19:29:44,N,1
TCKT00925,Agent_7,CUST3938,Feature Request,Phone,2025-06-07 22:58:20,2025-06-08 01:55:20,2025-06-09 14:55:20,Y,1
TCKT00926,Agent_8,CUST2093,Account Suspension,Phone,2025-01-27 10:39:11,2025-01-27 11:19:11,2025-01-28 23:19:11,N,5
TCKT00927,Agent_5,CUST8799,Login Issue,Chat,2025-03-20 10:10:57,2025-03-20 12:23:57,2025-03-22 20:23:57,Y,3
TCKT00928,Agent_3,CUST6237,Feature Request,Phone,2025-01-27 05:26:50,2025-01-27 06:17:50,2025-01-27 14:17:50,Y,3
TCKT00929,Agent_5,CUST6917,Feature Request,Phone,2025-02-06 14:50:20,2025-02-06 15:41:20,2025-02-06 22:41:20,N,1
TCKT00930,Agent_9,CUST2258,Account Suspension,Email,2025-03-10 06:00:40,2025-03-10 07:24:40,2025-03-11 21:24:40,Y,1
TCKT00931,Agent_9,CUST6285,Bug Report,Phone,2025-03-19 22:07:26,2025-03-20 00:50:26,2025-03-20 22:50:26,N,3
TCKT00932,Agent_2,CUST9755,Account Suspension,Chat,2024-12-21 06:08:01,2024-12-21 09:13:01,2024-12-23 08:13:01,Y,1
TCKT00933,Agent_5,CUST7111,Feature Request,Chat,2025-03-01 03:04:27,2025-03-01 03:49:27,2025-03-03 22:49:27,N,2
TCKT00934,Agent_3,CUST9247,Payment Failure,Email,2025-02-18 21:20:43,2025-02-18 21:56:43,2025-02-20 01:56:43,Y,4
TCKT00935,Agent_2,CUST3150,Login Issue,Chat,2025-04-24 12:02:43,2025-04-24 14:09:43,2025-04-25 00:09:43,N,3
TCKT00936,Agent_3,CUST8240,Account Suspension,Phone,2025-04-26 11:53:56,2025-04-26 14:59:56,2025-04-28 13:59:56,N,2
TCKT00937,Agent_1,CUST2943,Payment Failure,Email,2025-05-19 14:28:52,2025-05-19 17:39:52,2025-05-21 08:39:52,Y,2
TCKT00938,Agent_4,CUST3133,Login Issue,Chat,2025-03-04 03:07:14,2025-03-04 04:35:14,2025-03-04 21:35:14,Y,1
TCKT00939,Agent_7,CUST1696,Payment Failure,Email,2025-05-05 05:47:53,2025-05-05 06:01:53,2025-05-07 20:01:53,Y,5
TCKT00940,Agent_8,CUST2948,Bug Report,Email,2025-01-16 16:01:57,2025-01-16 18:42:57,2025-01-17 02:42:57,Y,3
TCKT00941,Agent_2,CUST3028,Account Suspension,Email,2025-05-27 19:54:31,2025-05-27 22:54:31,2025-05-28 00:54:31,Y,2
TCKT00942,Agent_1,CUST2487,Payment Failure,Phone,2025-03-16 09:03:51,2025-03-16 12:04:51,2025-03-18 09:04:51,N,5
TCKT00943,Agent_3,CUST9202,Account Suspension,Email,2025-06-12 04:14:34,2025-06-12 05:53:34,2025-06-14 03:53:34,Y,1
TCKT00944,Agent_9,CUST4555,Payment Failure,Chat,2025-01-09 09:39:25,2025-01-09 13:18:25,2025-01-09 15:18:25,Y,5
TCKT00945,Agent_4,CUST9260,Feature Request,Chat,2025-04-15 10:47:45,2025-04-15 10:58:45,2025-04-15 23:58:45,Y,4
TCKT00946,Agent_3,CUST6813,Feature Request,Chat,2025-03-29 08:03:53,2025-03-29 11:05:53,2025-03-30 01:05:53,Y,5
TCKT00947,Agent_2,CUST6149,Login Issue,Chat,2024-12-20 20:32:27,2024-12-20 21:40:27,2024-12-23 02:40:27,Y,5
TCKT00948,Agent_6,CUST5723,Account Suspension,Phone,2025-06-09 17:27:47,2025-06-09 18:11:47,2025-06-12 10:11:47,Y,1
TCKT00949,Agent_2,CUST7304,Bug Report,Chat,2025-03-02 03:08:08,2025-03-02 04:41:08,2025-03-04 20:41:08,N,4
TCKT00950,Agent_7,CUST5761,Feature Request,Email,2025-04-09 13:17:18,2025-04-09 14:24:18,2025-04-12 13:24:18,Y,4
TCKT00951,Agent_3,CUST1209,Feature Request,Phone,2025-04-04 05:07:32,2025-04-04 08:10:32,2025-04-06 08:10:32,Y,4
TCKT00952,Agent_2,CUST2953,Payment Failure,Chat,2025-04-23 08:40:16,2025-04-23 10:42:16,2025-04-26 05:42:16,N,5
TCKT00953,Agent_2,CUST6959,Payment Failure,Chat,2024-12-20 21:10:22,2024-12-20 21:46:22,2024-12-21 19:46:22,Y,5
TCKT00954,Agent_2,CUST4815,Feature Request,Phone,2024-12-31 22:05:30,2025-01-01 01:51:30,2025-01-03 05:51:30,N,3
TCKT00955,Agent_7,CUST6834,Feature Request,Phone,2025-04-19 10:17:55,2025-04-19 13:42:55,2025-04-21 00:42:55,N,4
TCKT00956,Agent_3,CUST8448,Login Issue,Email,2025-03-08 20:20:55,2025-03-08 22:40:55,2025-03-10 10:40:55,N,4
TCKT00957,Agent_3,CUST1486,Login Issue,Phone,2025-01-10 23:16:25,2025-01-11 01:33:25,2025-01-12 07:33:25,Y,1
